scorer,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000
bodyparts,left_top,leftt_top,left_top,leftt_bottom,left_bottom,left_bottom,right_top,right_top,right_top,right_bottom,right_bottom,right_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2332,328.735662,156.8932352,0.999820471,334.2439823,411.30874,0.999783754,515.422999,154.8659497,0.999712586,512.2590802,407.2714107,0.999766409
2333,328.1813693,156.1838589,0.999807,334.255434,411.2401373,0.999792695,515.1579776,154.9300951,0.999719441,512.5502889,407.1402297,0.999830008
2334,328.2258692,156.1883664,0.999803901,334.1831989,411.2509001,0.999788404,515.1465315,154.9096364,0.999717414,512.5437481,407.0982423,0.99982816
2335,328.2512159,156.2269893,0.999809742,334.228756,411.3670801,0.999796271,515.1492066,154.9092733,0.999718666,512.486783,406.7152073,0.999828398
2336,327.9939597,156.3796654,0.999809384,334.3847904,411.4475335,0.99979353,515.3975652,154.8112243,0.999712706,512.8363867,407.0536902,0.999824822
2337,328.1495471,156.3892369,0.999801636,334.3568425,411.4666446,0.99979651,515.2579008,155.0371944,0.999701977,512.7425122,407.0352962,0.99984324
2338,328.0586958,156.544004,0.999808788,334.3445606,411.4435115,0.99979794,515.25582,155.0168577,0.999703765,512.6684,407.0152354,0.999838471
2339,328.1341009,156.3846927,0.999823451,334.3321967,411.4798251,0.9998101,515.3806723,154.7298877,0.999699891,513.3895836,407.077425,0.999838471
2340,328.1359358,156.338047,0.999805093,334.1693082,411.5969109,0.999815941,515.2654407,154.4074893,0.999704957,512.910815,406.3154883,0.99984777
2341,328.3581638,156.4300623,0.999786377,334.0937734,411.4044544,0.999806583,515.2680073,154.3578041,0.999706388,512.9964342,406.226846,0.999846697
2342,328.3205357,156.4952288,0.99980402,334.0504384,411.4236955,0.999802828,515.5809048,154.5146238,0.999726295,512.9860156,406.338989,0.999844193
2343,328.2255292,156.4613771,0.999804974,334.1459408,411.3889111,0.999813139,515.3819664,154.2828451,0.99970603,513.0622637,406.2843673,0.999837399
2344,328.3030934,156.5557046,0.999799967,334.1573792,411.4017736,0.999812841,515.4179103,154.2722199,0.999705255,512.7878902,406.2177486,0.999830008
2345,328.3007278,156.5601087,0.999800205,334.2104731,411.3776404,0.999812365,515.4232637,154.2841247,0.999706566,512.7944701,406.2154734,0.999829829
2346,328.2752123,156.4993157,0.999794364,334.1331377,411.3512807,0.999801099,515.4077634,154.2784162,0.999710441,512.7925184,406.3139467,0.999818683
2347,328.2717223,156.4341927,0.99979341,334.1806808,411.403707,0.999808431,515.4200405,154.2787199,0.999712229,512.7853091,406.296562,0.999822795
2348,328.5346184,156.2603827,0.999770284,334.4171448,411.6537769,0.999804735,516.6209902,153.3514404,0.999840498,513.2691987,409.5593791,0.999727428
2349,328.5242877,156.186162,0.999759674,334.5128803,411.614964,0.999806285,516.4170876,153.4872537,0.999825418,512.9973109,410.0041065,0.999634862
2350,328.5469284,156.1891017,0.999748588,334.4675231,411.6336759,0.999804497,516.4326517,153.4527593,0.99982667,512.9771099,410.0226345,0.999632955
2351,328.5030112,156.2350492,0.99976927,334.4532051,411.6552029,0.999805331,516.4233266,153.5901666,0.999804378,513.1467233,409.6227427,0.999732971
2352,328.4856515,156.2599816,0.999756753,334.4830289,411.6342967,0.999808192,515.856958,154.1165709,0.999738753,513.0962923,410.004303,0.99963057
2353,328.4488401,156.2273226,0.99977684,334.4352713,411.6370534,0.99980855,515.8886599,154.5071368,0.999692559,513.0446837,409.5206409,0.999732792
2354,328.4504018,156.263638,0.999776721,334.4082494,411.6483062,0.999806166,515.9081866,154.3594809,0.999705553,513.0611911,409.5596962,0.999729335
2355,328.4457493,156.353621,0.999762595,334.5280123,411.5895165,0.999810278,515.8152358,154.4702377,0.99969995,512.8934255,409.5591431,0.999720216
2356,328.4797707,156.3256869,0.999750733,334.5481529,411.5840572,0.999810219,516.4769748,154.1293788,0.999748528,512.6854205,409.8225913,0.999608099
2357,328.4322057,156.3750896,0.999766052,334.5719509,411.5827298,0.999808133,516.1841733,153.8839536,0.99976325,512.8439631,409.6368599,0.999710321
2358,328.4843478,156.3560901,0.999748528,334.5612192,411.550123,0.999806285,516.3524783,154.0570588,0.99974364,512.6694143,409.8452024,0.999613225
2359,328.5382118,156.3540053,0.999736786,334.4392371,411.5365163,0.999808192,516.4096691,154.1588044,0.999743104,512.4638505,409.7721534,0.999613822
2360,328.5202193,156.3962879,0.999747932,334.4371185,411.5379452,0.999807954,516.414418,154.143465,0.999744534,512.4668014,409.7694321,0.999614
2361,328.5442042,156.4251103,0.999731421,334.478662,411.5445895,0.999807656,516.420066,154.137579,0.999747038,512.4635649,409.7722745,0.999614
2362,328.5370703,156.4071102,0.999715328,334.5264306,411.4858739,0.99981463,516.4635448,154.183733,0.999755919,512.452498,409.7886691,0.999588609
2363,328.6132631,156.4790163,0.999717116,334.5114808,411.5066096,0.999809563,516.4146897,154.3230839,0.999726236,512.5232992,409.7137837,0.99961102
2364,328.6042676,156.4630599,0.999715805,334.4873066,411.4976359,0.999809921,516.3524861,154.3891206,0.999718547,512.5230532,409.7116089,0.999610841
2365,328.5885496,156.4697738,0.999718428,334.4797802,411.4989072,0.999810338,516.4059868,154.3456168,0.999724388,512.5413208,409.6963038,0.999609709
2366,328.5485868,156.2500458,0.999734879,334.3724103,411.5470691,0.999806225,516.104985,154.4644527,0.999724627,512.5845547,409.5572643,0.999604046
2367,328.5603466,156.2444768,0.999722242,334.4234977,411.5840243,0.999815464,516.1182632,154.4444904,0.999725997,512.8311257,409.8390646,0.999582291
2368,328.5690374,156.2167478,0.999721408,334.406713,411.5863302,0.999816895,516.1163782,154.4341092,0.999725103,512.8321214,409.8403683,0.999581993
2369,328.6596303,156.618474,0.999749482,334.4331193,411.5714562,0.999814689,516.113608,154.4379969,0.999725103,512.9769278,409.8820448,0.999609888
2370,328.6705317,156.5668502,0.999753118,334.355988,411.6444856,0.99980998,516.088596,154.4000578,0.999724984,513.3813469,409.6653261,0.999654531
2371,329.1154766,157.7008619,0.999618053,334.2783132,411.624505,0.99979949,516.0792574,154.3367796,0.999726415,513.3732398,410.1927481,0.999641299
2372,329.1960092,157.6231613,0.999623954,334.2501411,411.7027447,0.999797583,516.1745783,154.233788,0.999739885,513.9409742,409.9527531,0.999706507
2373,329.4481735,158.4702001,0.999364376,334.296205,411.5608612,0.99980247,516.1854829,154.2366071,0.999739826,513.7409129,409.9764504,0.999697685
2374,329.4255877,158.3886447,0.99936825,334.2910609,411.4433936,0.999805748,516.1782372,154.3702192,0.999725997,513.490449,410.0565557,0.999661386
2375,329.2931595,158.3195376,0.999451876,334.3045917,411.4306935,0.99980545,516.2280243,154.3132563,0.999729395,513.3668072,409.9688344,0.999686301
2376,329.2842999,158.2388411,0.9994452,334.3111424,411.3990303,0.999804676,516.234798,154.3040843,0.999729574,513.0004077,410.08846,0.999637485
2377,328.3576894,158.2352629,0.999595344,334.3315315,411.4020467,0.999808013,516.153453,154.3996553,0.999709249,512.8971069,410.0842819,0.999632359
2378,328.3536687,158.1462965,0.999596357,334.323647,411.3918229,0.999804854,516.1903325,154.2445121,0.999707043,513.0051737,410.0483508,0.999625146
2379,328.1911979,158.6287251,0.999535918,334.3313313,411.4195414,0.999808669,516.2186715,154.277555,0.999722838,512.9996054,410.0456095,0.999626279
2380,328.1267176,158.6482944,0.999556541,334.2614388,411.4325687,0.999800146,516.1588016,154.4346738,0.999727309,513.0120454,410.0472631,0.999626875
2381,328.7003264,158.5953484,0.999509931,333.8260016,410.9787136,0.99968946,516.1107163,154.4615126,0.999734879,513.3977847,410.108016,0.999652147
2382,329.2353678,156.5948083,0.999409795,332.9936523,410.1653519,0.999625683,516.2106473,154.6150379,0.999731898,513.1842871,410.2444429,0.9996351
2383,329.2232375,156.6970369,0.999399245,332.9286814,410.2159789,0.999639392,516.3230025,154.6764574,0.999731183,512.8770964,409.8939815,0.99963057
2384,329.2110004,156.7687605,0.999391079,332.7654433,410.260105,0.9996472,516.275825,154.6253781,0.999733806,512.5931268,409.9023256,0.999613523
2385,328.7864342,156.4316825,0.999499321,331.7805837,408.7409005,0.999718785,516.2610723,154.6464405,0.999732852,512.5470278,410.0465541,0.999619603
2386,328.8910227,156.4449507,0.99952215,331.8165163,408.7308488,0.999715924,516.4826341,154.5896106,0.999744952,512.6165538,409.590467,0.999639511
2387,328.896369,156.5024293,0.999534249,331.7204692,409.0380945,0.99970758,516.3785808,154.5073657,0.99974674,512.3399248,409.6611881,0.99969852
2388,328.7459478,156.4755528,0.999556065,332.0521599,409.5049915,0.999635696,516.9103797,154.5639272,0.999704361,512.4876111,409.2418008,0.999737561
2389,329.4564471,156.2672211,0.999377966,331.9220423,409.3505878,0.999649644,516.8728931,154.2369976,0.999794543,512.6210723,409.0193172,0.999766111
2390,329.5572176,156.0980598,0.999380291,331.9339587,409.5138464,0.999629021,517.2778649,153.7734151,0.999818325,512.8540435,409.0021358,0.999785185
2391,332.6241722,153.7379141,0.999451756,330.763592,406.362323,0.999853492,517.2838696,153.4834313,0.999818087,512.6018312,408.8048148,0.999795437
2392,331.2251495,154.4349756,0.999520957,330.6685295,406.2615318,0.999852657,517.3482245,153.4996371,0.999813735,512.940619,408.5308623,0.999792457
2393,331.3671458,154.2550936,0.999507964,330.4968376,406.2578678,0.999865711,516.9737388,153.6550751,0.999789596,512.3387961,408.5694156,0.999785781
2394,331.7960646,153.7449503,0.999540687,330.4178708,406.1031561,0.999862194,517.2445356,153.3522096,0.999807656,511.8866811,408.3794742,0.999791384
2395,331.7972878,153.5058398,0.999602437,329.8836441,405.1543859,0.999864578,517.1461061,153.4113436,0.999802828,512.0178185,408.7423253,0.999784529
2396,332.2168104,153.0622802,0.999675512,329.2874374,404.7488186,0.999862075,517.1100702,153.3995109,0.99980551,511.8083725,408.6194363,0.999792218
2397,331.7762926,152.8313041,0.999708712,329.9426596,406.296773,0.999829054,517.0694476,153.3426566,0.999799371,510.7684398,408.5667939,0.999802589
2398,331.8461211,152.698503,0.999710262,330.3995621,406.7506676,0.99984622,517.0438633,153.5368061,0.999785423,510.5685892,408.5472317,0.999771714
2399,332.0957343,152.5601873,0.999699473,329.1281648,404.8386322,0.999849975,517.3334116,153.3995557,0.999769747,510.1270361,409.5729456,0.999683738
2400,332.0538855,152.4224792,0.999744892,329.2404618,405.0724334,0.999852061,516.8267293,153.5853376,0.999729633,510.6191592,408.7265596,0.999774754
2401,332.0908273,152.3429852,0.9997347,329.3699973,404.7507082,0.999857008,516.7973619,153.3598313,0.999747515,510.8930435,408.679451,0.999794424
2402,332.0838832,152.3158565,0.999735355,329.3443747,404.7452652,0.999853611,517.3165525,152.8828869,0.999800324,511.2179713,408.6259503,0.999801517
2403,332.0900634,152.3103046,0.999735653,329.4877837,404.6789509,0.999851942,517.3205595,152.8724141,0.999815464,511.2100749,408.7013683,0.999811888
2404,332.0974751,152.3187094,0.999730468,329.5339811,404.6711766,0.999852657,517.9555072,152.6359205,0.999818921,511.270566,408.7418141,0.999824524
2405,332.3314246,151.9286704,0.999744475,329.4438124,404.5508438,0.99985218,518.0761907,152.6923213,0.999801755,510.6103587,407.8211372,0.999805331
2406,332.3457679,151.9332983,0.999747574,329.4254885,404.4703657,0.999849439,518.0087922,152.6933746,0.99981308,510.5363436,407.6544452,0.999808252
2407,332.443189,151.9137309,0.999740362,329.3881428,404.4151748,0.999851704,517.9811028,152.6779628,0.999805331,510.4467707,407.5103168,0.999818444
2408,332.4011078,151.6963239,0.999763489,329.3049183,404.3414561,0.999855995,518.0966556,152.6673293,0.999801517,510.9739261,408.0479183,0.99976474
2409,332.4322546,151.5993264,0.99977684,329.1176493,404.1648588,0.999852598,518.0861616,152.418972,0.999817967,510.5110741,407.7458568,0.999740541
2410,332.4403794,151.5686004,0.999775648,329.0990748,403.9797189,0.999858856,518.0333951,152.4295287,0.999818504,510.9583888,407.3213701,0.999805152
2411,332.5358104,151.4933019,0.999768615,329.0620816,403.9580926,0.999861181,518.0245311,152.4919138,0.999817848,510.8505921,407.3666272,0.999800324
2412,332.570617,151.5021067,0.999774933,329.0997298,403.8050986,0.99987042,517.9427211,152.6704149,0.999817252,510.6221948,407.1437359,0.999827385
2413,332.627511,151.294208,0.999783754,328.9492843,403.5683181,0.99986583,517.953174,152.7026668,0.999790907,510.8587403,406.9845026,0.99983418
2414,332.6605304,151.3049443,0.999785304,328.978159,403.6108254,0.99986279,517.9544441,152.701273,0.999790668,510.8291421,406.9841671,0.999834061
2415,332.5969491,151.3083739,0.999788642,328.9978325,403.6167863,0.999859691,517.9546896,152.6993008,0.999790549,510.829165,406.9790959,0.999834538
2416,332.5368414,151.3243394,0.999800801,328.9358735,403.5218768,0.999864221,518.068475,152.7692332,0.999764323,510.579432,406.9461081,0.999819398
2417,332.4009309,151.4337585,0.999778688,328.9579458,403.5657792,0.999859154,517.9970372,152.876574,0.999758601,510.6302195,407.356905,0.99978447
2418,332.4532027,151.4085209,0.999789596,328.9001255,403.6141291,0.99985671,517.9684976,152.8740487,0.999764442,510.3786049,407.5466056,0.999767303
2419,332.5278878,151.4005666,0.999796391,328.918355,403.521069,0.999857008,517.9617227,152.8785906,0.999764562,510.3396306,407.560818,0.99977088
2420,332.5847492,151.5114691,0.999796689,328.8447158,403.5277087,0.999853969,517.7207224,152.6998968,0.999776781,510.5790749,407.3520923,0.999807835
2421,332.6020255,151.5320075,0.999795079,328.8319256,403.6155409,0.999855042,517.7140296,152.6848211,0.99977088,510.8553715,407.2945244,0.999826908
2422,332.6088867,151.5343001,0.999793887,328.8841603,403.5339844,0.999856949,517.7135504,152.6505895,0.999772191,510.8544731,407.2987359,0.999826074
2423,332.5965681,151.5460613,0.999795377,328.9104114,403.5751911,0.999857545,517.6754196,152.6444139,0.999777019,510.8588748,407.2884843,0.999826849
2424,332.6797385,151.4950347,0.999796569,328.942204,403.571607,0.999857664,517.708762,152.6859288,0.999785125,511.0234089,407.2890644,0.999827385
2425,332.6174445,151.5362613,0.999796748,328.785265,403.6688125,0.999861002,517.733003,152.6524572,0.999790192,510.9891939,407.3755605,0.999824166
2426,332.6341333,151.5322912,0.999797821,328.7928495,403.6471027,0.999860287,517.7367973,152.6495905,0.999790311,510.9706244,407.3768117,0.999820113
2427,332.6262922,151.550792,0.999795616,328.7776158,403.7549272,0.999857783,517.734803,152.6656866,0.999787986,511.0003967,407.3843961,0.999820411
2428,332.6379895,151.5290673,0.999792218,328.7286031,403.6323279,0.999862611,517.7475622,152.655365,0.999787927,510.9665232,407.35549,0.999815345
2429,332.5379367,151.5707207,0.999773264,328.760026,403.5217077,0.999856114,517.7629167,152.6326613,0.999792218,510.8554854,407.3373144,0.999811172
2430,332.4744234,151.2447255,0.999770761,328.7306547,403.5226128,0.999860168,517.7616392,152.6300373,0.999791861,510.6852183,407.0815532,0.999802113
2431,332.4802621,151.2462234,0.999770641,328.7199399,403.5076859,0.999859452,517.7595338,152.6302457,0.999792039,510.7330451,407.0969212,0.999804378
2432,332.2522676,151.4091525,0.99977839,328.8132,403.6014667,0.999860048,517.7022393,152.5333662,0.99979198,510.620873,406.9157844,0.999785542
2433,332.358038,151.3412127,0.999781013,328.869031,403.6911635,0.999859452,517.6051432,152.5422449,0.999809027,510.5491452,406.8747249,0.999783754
2434,332.3278612,151.4350054,0.99977386,328.7934499,403.7554186,0.999860644,517.6057342,152.5401983,0.999809027,510.595171,406.9017351,0.999782979
2435,332.2951376,151.5346136,0.999769986,328.798002,403.7769677,0.999868214,517.6134243,152.5417013,0.999809265,510.5606031,406.8726902,0.999776602
2436,332.478762,151.661588,0.999777615,328.9370267,403.79258,0.99986589,517.5609854,152.6001549,0.999793649,510.6394887,406.788096,0.99977541
2437,332.09214,152.2623811,0.999741197,329.1228044,404.6405876,0.999850869,517.5579331,153.5120826,0.999670148,510.523911,406.8341541,0.999777079
2438,331.9868869,152.9986453,0.9996925,328.9976914,404.9774712,0.999836564,517.2195016,152.9748545,0.999698758,510.5418739,406.9501238,0.999738693
2439,329.3675003,156.8368034,0.999389291,331.3435097,409.3001728,0.999656916,516.3328092,153.481142,0.999607563,509.4161863,406.4796681,0.999731541
2440,329.2780538,156.9142395,0.999408543,331.3984646,409.2822695,0.999647975,516.0017614,153.7188096,0.99962312,509.4802837,406.9508812,0.999695659
2441,329.6760969,157.7825694,0.999733388,332.8053098,411.2166409,0.999751568,516.2907989,153.9295788,0.999637723,510.4726071,406.6517892,0.999773204
2442,329.2172642,157.9116497,0.999770999,332.7024283,411.3081298,0.999745011,516.2420741,154.0549541,0.999631345,510.560483,406.1965578,0.999783158
2443,329.2308817,157.9884009,0.999739707,332.8977313,411.2810426,0.999766767,516.0737309,154.0866361,0.999632478,510.7164693,406.3853991,0.999777019
2444,329.1506824,158.042202,0.999757767,332.8547549,411.3410965,0.999766588,515.7806804,154.1698837,0.999608994,511.0267334,406.8089776,0.999797106
2445,328.7376881,158.5126295,0.999759734,332.8491101,411.3424482,0.999751985,515.7712555,154.0319963,0.999629498,511.2044764,406.9170072,0.999831796
2446,328.7787046,158.5448484,0.999762177,332.8442926,411.3313537,0.999753892,515.7699884,154.0292783,0.999631643,511.2886429,406.8262949,0.99983263
2447,328.5225883,158.1740513,0.999755442,332.8293934,411.2059619,0.999739051,516.6028035,153.7371879,0.99962604,511.5197701,406.9030466,0.99983108
2448,328.5840278,158.1897874,0.999746323,332.8458056,411.1506983,0.999740899,515.8711986,154.0026608,0.999624133,511.5119805,406.9291739,0.999826372
2449,328.578445,157.9950395,0.999743462,332.7151527,411.0692679,0.999738336,516.512461,153.8524048,0.999653101,511.418726,406.8997936,0.999823809
2450,328.5652132,157.8937435,0.999745965,332.71803,411.0654429,0.999739707,516.5157996,153.8599505,0.999652624,511.5231442,406.801904,0.999838471
2451,328.873775,157.8061471,0.9997679,332.6785903,411.12918,0.999739289,516.5039321,153.8320756,0.999659657,511.395607,406.6796842,0.999838114
2452,329.0233274,157.6228247,0.999741435,332.8626652,411.1349367,0.999735534,516.454624,153.722199,0.999648571,511.4617586,406.6769497,0.999843419
2453,328.9545536,157.9388242,0.999760151,332.743803,410.9549913,0.999750614,516.4731541,153.7713649,0.999652863,511.5578933,406.7607591,0.999838233
2454,329.0815711,157.6442132,0.999706924,332.6630712,410.9457939,0.999746561,516.4833384,153.7722497,0.999654293,511.5777502,406.7516227,0.999838233
2455,329.1386175,157.54884,0.999701619,332.7545834,410.9403406,0.999741375,516.4835423,153.7718234,0.999654174,511.6876316,406.7463207,0.999838471
